avaliacao,empresa,tamanho,ano_fundacao,tipo_propriedade,industria,setor,receita,senioridade,cargo,salario_medio,cidade_vaga,estado_vaga,pais_vaga,cidade_sede,pais_sede,escala_tamanho,remoto,latitude,longitude,nome_estado_vaga
3.2,"Numeric, LLC",1 to 50 employees,,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),Unknown,Data scientist,92.5,Philadelphia,PA,United States of America,Chadds Ford,United States of America,Pequeno,False,41.203322,-77.194525,Pennsylvania
3.8,Dermalogica,201 to 500 employees,1986.0,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$100 to $500 million (USD),Unknown,Data analyst,92.5,Carson,CA,United States of America,Carson,United States of America,Médio,False,36.778261,-119.417932,California
4.2,Centraprise,51 to 200 employees,,Company - Private,IT Services,Information Technology,Less than $1 million (USD),Unknown,Data scientist,92.5,Foster City,CA,United States of America,Edison,United States of America,Pequeno,False,36.778261,-119.417932,California
4.8,TechProjects,1 to 50 employees,2011.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,Unknown,Data scientist,92.5,New York,NY,United States of America,North Brunswick,United States of America,Pequeno,False,43.299428,-74.217933,New York
4.2,DW Simpson,51 to 200 employees,1989.0,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),Unknown,Data scientist,92.5,Frederick,MD,United States of America,Chicago,United States of America,Pequeno,False,39.045755,-76.641271,Maryland
3.3,Tempus Labs,501 to 1000 employees,2015.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,outro,43.5,Chicago,IL,United States of America,Chicago,United States of America,Médio,False,40.633125,-89.398528,Illinois
4.0,Grid Dynamics,1001 to 5000 employees,2006.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50 to $100 million (USD),Unknown,Data scientist,43.5,Santa Clara,CA,United States of America,San Ramon,United States of America,Grande,False,36.778261,-119.417932,California
3.9,7Park Data,51 to 200 employees,2012.0,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,Director,outro,43.5,New York,NY,United States of America,New York,United States of America,Pequeno,False,43.299428,-74.217933,New York
3.7,Protolabs,1001 to 5000 employees,1999.0,Company - Public,Miscellaneous Manufacturing,Manufacturing,$100 to $500 million (USD),Senior,outro,43.5,Maple Plain,MN,United States of America,Maple Plain,United States of America,Grande,False,46.729553,-94.6859,Minnesota
3.9,LinQuest,501 to 1000 employees,2004.0,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),Unknown,Data scientist,43.5,Colorado Springs,CO,United States of America,Los Angeles,United States of America,Médio,False,39.550051,-105.782067,Colorado
3.5,Western Digital,10000+ employees,1970.0,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),Unknown,Data engineer,43.5,San Jose,CA,United States of America,San Jose,United States of America,Corporação,False,36.778261,-119.417932,California
4.0,Trexquant Investment,1 to 50 employees,2012.0,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,Unknown,Data scientist,43.5,United States,,,Stamford,United States of America,Pequeno,False,,,
3.0,Ameritas Life Insurance Corp,1001 to 5000 employees,1887.0,Company - Private,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),Unknown,Data scientist,43.5,Cincinnati,OH,United States of America,Lincoln,United States of America,Grande,False,40.417287,-82.907123,Ohio
3.7,Fleetcor,5001 to 10000 employees,2000.0,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),Unknown,Data scientist,43.5,Atlanta,GA,United States of America,Atlanta,United States of America,Grande,False,32.157435,-82.907123,Georgia
4.5,Radiant Digital,1 to 50 employees,,Company - Private,,,Less than $1 million (USD),Unknown,Data scientist,43.5,Washington,DC,United States of America,New York,United States of America,Pequeno,False,38.905985,-77.033418,District of Columbia
2.8,Child Care Aware of America,51 to 200 employees,1987.0,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),Unknown,Data scientist,43.5,Arlington,VA,United States of America,Arlington,United States of America,Pequeno,False,37.431573,-78.656894,Virginia
4.1,IntelliPro Group Inc.,201 to 500 employees,,Company - Private,,,$10 to $25 million (USD),Unknown,Data scientist,43.5,Santa Clara,CA,United States of America,Santa Clara,United States of America,Médio,False,36.778261,-119.417932,California
2.9,Quest Integrity,201 to 500 employees,1996.0,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",$50 to $100 million (USD),Unknown,Data analyst,43.5,Tulsa,OK,United States of America,Kent,United States of America,Médio,False,35.007752,-97.092877,Oklahoma
4.7,Praxis Engineering,201 to 500 employees,2002.0,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),Unknown,Data scientist,43.5,Chantilly,VA,United States of America,Annapolis Junction,United States of America,Médio,False,37.431573,-78.656894,Virginia
3.4,USI,1001 to 5000 employees,1998.0,Company - Private,Construction,"Construction, Repair & Maintenance",$100 to $500 million (USD),Unknown,Data scientist,43.5,Southfield,MI,United States of America,Saint Paul,United States of America,Grande,False,44.314844,-85.602364,Michigan
3.9,Apex Systems,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),Unknown,Data scientist,43.5,San Francisco,CA,United States of America,Glen Allen,United States of America,Grande,False,36.778261,-119.417932,California
2.9,"Pragmatics, Inc.",201 to 500 employees,1985.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Unknown,Data scientist,43.5,United States,,,Reston,United States of America,Médio,False,,,
4.5,Johns Hopkins University Applied Physics Laboratory,5001 to 10000 employees,1942.0,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),Unknown,outro,43.5,Laurel,MD,United States of America,Laurel,United States of America,Grande,False,39.045755,-76.641271,Maryland
4.9,Cambridge Mobile Telematics,1 to 50 employees,2010.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,Data scientist,43.5,Cambridge,MA,United States of America,Cambridge,United States of America,Pequeno,False,42.407211,-71.382437,Massachusetts
5.0,Phoenix Operations Group,1 to 50 employees,2011.0,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),Unknown,Data scientist,43.5,Annapolis Junction,MD,United States of America,Woodbine,United States of America,Pequeno,False,39.045755,-76.641271,Maryland
3.3,Tempus Labs,501 to 1000 employees,2015.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,Data scientist,107.0,Redwood City,CA,United States of America,Chicago,United States of America,Médio,False,36.778261,-119.417932,California
3.5,The Knot Worldwide,1001 to 5000 employees,2019.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,Data scientist,107.0,Washington,DC,United States of America,Chevy Chase,United States of America,Grande,False,38.905985,-77.033418,District of Columbia
3.5,Crossover Health,1 to 50 employees,2010.0,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),Unknown,Data scientist,107.0,San Clemente,CA,United States of America,Aliso Viejo,United States of America,Pequeno,False,36.778261,-119.417932,California
4.0,Lorven Technologies Inc,1 to 50 employees,,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Unknown,Data scientist,107.0,New York,NY,United States of America,Plainsboro,United States of America,Pequeno,False,43.299428,-74.217933,New York
3.9,Nolij Consulting,51 to 200 employees,2012.0,Company - Public,Consulting,Business Services,$1 to $5 million (USD),Unknown,Data analyst,107.0,Falls Church,VA,United States of America,Vienna,United States of America,Pequeno,False,37.431573,-78.656894,Virginia
3.4,Dice.com,201 to 500 employees,1990.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Unknown,Data scientist,107.0,Newton,MA,United States of America,Denver,United States of America,Médio,False,42.407211,-71.382437,Massachusetts
3.5,Gap Inc.,10000+ employees,1969.0,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),Unknown,Data scientist,107.0,San Francisco,CA,United States of America,San Francisco,United States of America,Corporação,False,36.778261,-119.417932,California
4.7,"Tygart Technology, Inc",1 to 50 employees,,Company - Private,,,$1 to $5 million (USD),Unknown,Data scientist,107.0,Washington,DC,United States of America,Fairmont,United States of America,Pequeno,False,38.905985,-77.033418,District of Columbia
,Hatch Data Inc,,,,,,,Unknown,Data scientist,107.0,San Francisco,CA,United States of America,,,,False,36.778261,-119.417932,California
,Hatch Data Inc,,,,,,,Unknown,Data scientist,107.0,San Francisco,CA,United States of America,,,,False,36.778261,-119.417932,California
,Hatch Data Inc,,,,,,,Unknown,Data scientist,107.0,San Francisco,CA,United States of America,,,,False,36.778261,-119.417932,California
,Hatch Data Inc,,,,,,,Unknown,Data scientist,107.0,San Francisco,CA,United States of America,,,,False,36.778261,-119.417932,California
,Hatch Data Inc,,,,,,,Unknown,Data scientist,107.0,San Francisco,CA,United States of America,,,,False,36.778261,-119.417932,California
,Hatch Data Inc,,,,,,,Unknown,Data scientist,107.0,San Francisco,CA,United States of America,,,,False,36.778261,-119.417932,California
4.6,Murray Resources,1 to 50 employees,1988.0,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),Unknown,Data scientist,107.0,The Woodlands,TX,United States of America,Houston,United States of America,Pequeno,False,31.968599,-99.901813,Texas
4.0,New York Technology Partners,51 to 200 employees,1999.0,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),Unknown,Data scientist,107.0,Seattle,WA,United States of America,Jersey City,United States of America,Pequeno,False,47.751074,-120.740139,Washington
4.0,Two95 International Inc.,1 to 50 employees,,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Unknown,Data scientist,107.0,Chicago,IL,United States of America,Cherry Hill,United States of America,Pequeno,False,40.633125,-89.398528,Illinois
,Sophinea,1 to 50 employees,,Unknown,,,Unknown / Non-Applicable,Unknown,Data scientist,107.0,Chantilly,VA,United States of America,,,Pequeno,False,37.431573,-78.656894,Virginia
4.7,CRS Group,51 to 200 employees,1994.0,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),Unknown,Data scientist,107.0,Chicago,IL,United States of America,Itasca,United States of America,Pequeno,False,40.633125,-89.398528,Illinois
3.5,Blackstone Talent Group,51 to 200 employees,1998.0,Company - Private,Consulting,Business Services,$25 to $50 million (USD),Unknown,Data scientist,107.0,San Francisco,CA,United States of America,San Francisco,United States of America,Pequeno,False,36.778261,-119.417932,California
5.0,Phoenix Operations Group,1 to 50 employees,2011.0,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),Unknown,Data scientist,107.0,Baltimore,MD,United States of America,Woodbine,United States of America,Pequeno,False,39.045755,-76.641271,Maryland
4.1,Roche,10000+ employees,1896.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Senior,Data scientist,271.5,Pleasanton,CA,United States of America,Basel,Switzerland,Corporação,False,36.778261,-119.417932,California
4.0,AstraZeneca,10000+ employees,1913.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,Data scientist,271.5,Wilmington,DE,United States of America,Cambridge,United Kingdom,Corporação,False,38.910832,-75.52767,Delaware
3.6,Creative Circle,201 to 500 employees,2002.0,Company - Public,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,Data scientist,271.5,United States,,,Los Angeles,United States of America,Médio,False,,,
5.0,Blue Horizon Tek Solutions,1 to 50 employees,1987.0,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,Data scientist,271.5,New York,NY,United States of America,Coconut Creek,United States of America,Pequeno,False,43.299428,-74.217933,New York
3.5,Maxar Technologies,5001 to 10000 employees,,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),Senior,Data scientist,271.5,Herndon,VA,United States of America,Westminster,United States of America,Grande,False,37.431573,-78.656894,Virginia
4.7,Sharpedge Solutions Inc,Unknown,,Company - Private,Publishing,Media,Less than $1 million (USD),Unknown,Data scientist,271.5,Seattle,WA,United States of America,Lombard,United States of America,,False,47.751074,-120.740139,Washington
3.5,Maxar Technologies,5001 to 10000 employees,,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),Unknown,Data scientist,271.5,Herndon,VA,United States of America,Westminster,United States of America,Grande,False,37.431573,-78.656894,Virginia
3.6,Alaka`ina Foundation Family of Companies,501 to 1000 employees,,Government,,,Unknown / Non-Applicable,Unknown,Data scientist,271.5,Fort Sam Houston,TX,United States of America,Honolulu,United States of America,Médio,False,31.968599,-99.901813,Texas
3.9,Southwest Research Institute,1001 to 5000 employees,1947.0,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),Unknown,outro,271.5,Oklahoma City,OK,United States of America,San Antonio,United States of America,Grande,False,35.007752,-97.092877,Oklahoma
2.7,Hexagon US Federal,51 to 200 employees,2010.0,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,Unknown,Data scientist,271.5,Lexington Park,MD,United States of America,Chantilly,United States of America,Pequeno,False,39.045755,-76.641271,Maryland
4.8,Klaviyo,201 to 500 employees,2012.0,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Unknown,Software engineer,271.5,Boston,MA,United States of America,Boston,United States of America,Médio,False,42.407211,-71.382437,Massachusetts
,Monte Rosa Therapeutics,,,,,,,Lead,outro,271.5,Cambridge,MA,United States of America,,,,False,42.407211,-71.382437,Massachusetts
4.0,Comtech Global Inc,51 to 200 employees,,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),Unknown,Data scientist,271.5,Washington,DC,United States of America,Columbus,United States of America,Pequeno,False,38.905985,-77.033418,District of Columbia
3.8,"Aveshka, Inc.",51 to 200 employees,2010.0,Company - Public,IT Services,Information Technology,$10 to $25 million (USD),Unknown,Data scientist,271.5,Washington,DC,United States of America,Arlington,United States of America,Pequeno,False,38.905985,-77.033418,District of Columbia
4.2,10x Genomics,501 to 1000 employees,2012.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Manager,outro,271.5,Raleigh,NC,United States of America,Pleasanton,United States of America,Médio,False,35.759573,-79.0193,North Carolina
3.9,Southwest Research Institute,1001 to 5000 employees,1947.0,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),Unknown,outro,271.5,Dayton,OH,United States of America,San Antonio,United States of America,Grande,False,40.417287,-82.907123,Ohio
,CompuForce,Unknown,,Company - Private,,,Unknown / Non-Applicable,Unknown,Data scientist,271.5,New York,NY,United States of America,New York,United States of America,,False,43.299428,-74.217933,New York
4.5,Smith Hanley Associates,1 to 50 employees,1980.0,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,Data scientist,271.5,Washington,DC,United States of America,New York,,Pequeno,False,38.905985,-77.033418,District of Columbia
3.5,Allen Institute,201 to 500 employees,2003.0,Nonprofit Organization,Research & Development,Business Services,$100 to $500 million (USD),Unknown,outro,271.5,Seattle,WA,United States of America,Seattle,United States of America,Médio,False,47.751074,-120.740139,Washington
2.7,1-800-Flowers,1001 to 5000 employees,1976.0,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD),Unknown,Data scientist,271.5,New York,NY,United States of America,Carle Place,United States of America,Grande,False,43.299428,-74.217933,New York
3.5,Aptive,51 to 200 employees,2012.0,Company - Private,Consulting,Business Services,$25 to $50 million (USD),Unknown,Data scientist,271.5,Washington,DC,United States of America,Alexandria,United States of America,Pequeno,False,38.905985,-77.033418,District of Columbia
4.9,The Mom Project,1 to 50 employees,2016.0,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,Data scientist,89.0,Longmont,CO,United States of America,Chicago,United States of America,Pequeno,False,39.550051,-105.782067,Colorado
3.6,Powertek,51 to 200 employees,2001.0,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),Unknown,Data scientist,89.0,Washington,DC,United States of America,Rockville,United States of America,Pequeno,False,38.905985,-77.033418,District of Columbia
5.0,JCD Staffing,1 to 50 employees,,Company - Private,,,Unknown / Non-Applicable,Unknown,Data scientist,89.0,Washington,DC,United States of America,Germantown,United States of America,Pequeno,False,38.905985,-77.033418,District of Columbia
3.1,Bayside Solutions,1 to 50 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Unknown,Data scientist,89.0,Sunnyvale,CA,United States of America,Pleasanton,United States of America,Pequeno,False,36.778261,-119.417932,California
3.9,Thumbtack,501 to 1000 employees,2009.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Senior,Data engineer,89.0,San Francisco,CA,United States of America,San Francisco,United States of America,Médio,False,36.778261,-119.417932,California
3.4,"MILVETS Systems Technology, Inc.",51 to 200 employees,1986.0,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),Unknown,Data scientist,89.0,Patuxent,MD,United States of America,Orlando,United States of America,Pequeno,False,39.045755,-76.641271,Maryland
4.1,Apple,10000+ employees,1976.0,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),Unknown,outro,89.0,Santa Clara,CA,United States of America,Cupertino,United States of America,Corporação,False,36.778261,-119.417932,California
4.1,Kforce,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),Unknown,Data scientist,89.0,Fairfax,VA,United States of America,Tampa,United States of America,Corporação,False,37.431573,-78.656894,Virginia
3.5,Evolve Vacation Rental,201 to 500 employees,2011.0,Company - Private,Travel Agencies,Travel & Tourism,Unknown / Non-Applicable,Senior,Data scientist,89.0,Denver,CO,United States of America,Denver,United States of America,Médio,False,39.550051,-105.782067,Colorado
4.3,The Buffalo Group,501 to 1000 employees,2010.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Senior,Data analyst,89.0,Fort Belvoir,VA,United States of America,Reston,United States of America,Médio,False,37.431573,-78.656894,Virginia
4.4,OppLoans,201 to 500 employees,2012.0,Company - Private,Lending,Finance,$100 to $500 million (USD),Unknown,outro,89.0,Chicago,IL,United States of America,Chicago,United States of America,Médio,False,40.633125,-89.398528,Illinois
3.8,AgreeYa Solutions,1001 to 5000 employees,1999.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,Data scientist,89.0,Thousand Oaks,CA,United States of America,Folsom,United States of America,Grande,False,36.778261,-119.417932,California
3.7,Carolina Power & Light Co,5001 to 10000 employees,1908.0,Subsidiary or Business Segment,Energy,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,Unknown,Data scientist,89.0,McLean,VA,United States of America,Raleigh,United States of America,Grande,False,37.431573,-78.656894,Virginia
3.9,Southwest Research Institute,1001 to 5000 employees,1947.0,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),Unknown,outro,89.0,San Antonio,TX,United States of America,San Antonio,United States of America,Grande,False,31.968599,-99.901813,Texas
3.9,Brillient,501 to 1000 employees,2006.0,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),Unknown,Data scientist,89.0,Silver Spring,MD,United States of America,Reston,United States of America,Médio,False,39.045755,-76.641271,Maryland
3.7,MassMutual,5001 to 10000 employees,1851.0,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,outro,89.0,Boston,MA,United States of America,Springfield,United States of America,Grande,False,42.407211,-71.382437,Massachusetts
2.9,Xator Corporation,501 to 1000 employees,,Contract,IT Services,Information Technology,$25 to $50 million (USD),Unknown,Data scientist,89.0,Washington,DC,United States of America,Reston,United States of America,Médio,False,38.905985,-77.033418,District of Columbia
4.6,HAN IT Staffing Inc.,51 to 200 employees,2012.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,Unknown,Data scientist,89.0,New York,NY,United States of America,Totowa,United States of America,Pequeno,False,43.299428,-74.217933,New York
3.4,Infinitive Inc,201 to 500 employees,1997.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),Unknown,Data scientist,89.0,McLean,VA,United States of America,Cedar Rapids,United States of America,Médio,False,37.431573,-78.656894,Virginia
4.0,Travelers,10000+ employees,1853.0,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,Data engineer,89.0,Hartford,CT,United States of America,Hartford,United States of America,Corporação,False,41.603221,-73.087749,Connecticut
3.3,Amyris,201 to 500 employees,2003.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),Unknown,Data scientist,164.5,Emeryville,CA,United States of America,Emeryville,United States of America,Médio,False,36.778261,-119.417932,California
4.3,Lightspeed Systems,51 to 200 employees,1999.0,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Unknown,Data scientist,164.5,Austin,TX,United States of America,Austin,United States of America,Pequeno,False,31.968599,-99.901813,Texas
3.9,Thumbtack,501 to 1000 employees,2009.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Senior,Data scientist,164.5,San Francisco,CA,United States of America,San Francisco,United States of America,Médio,False,36.778261,-119.417932,California
3.6,Twitch,1001 to 5000 employees,2011.0,Subsidiary or Business Segment,Internet,Information Technology,Unknown / Non-Applicable,Senior,Data analyst,164.5,San Francisco,CA,United States of America,San Francisco,United States of America,Grande,False,36.778261,-119.417932,California
4.7,New Relic,1001 to 5000 employees,2008.0,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),Unknown,Software engineer,164.5,Portland,OR,United States of America,San Francisco,United States of America,Grande,False,43.804133,-120.554201,Oregon
3.6,Biogen,5001 to 10000 employees,1978.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,outro,164.5,Cambridge,MA,United States of America,Cambridge,United States of America,Grande,False,42.407211,-71.382437,Massachusetts
,HireAi,,,,,,,Unknown,Data scientist,164.5,San Francisco,CA,United States of America,,,,False,36.778261,-119.417932,California
3.3,Tempus Labs,501 to 1000 employees,2015.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Senior,outro,164.5,Redwood City,CA,United States of America,Chicago,United States of America,Médio,False,36.778261,-119.417932,California
3.3,ICW Group,501 to 1000 employees,1972.0,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),Unknown,Data scientist,164.5,San Diego,CA,United States of America,San Diego,United States of America,Médio,False,36.778261,-119.417932,California
3.8,NYSTEC,51 to 200 employees,1996.0,Nonprofit Organization,Consulting,Business Services,$25 to $50 million (USD),Unknown,Data analyst,164.5,New York,NY,United States of America,Rome,United States of America,Pequeno,False,43.299428,-74.217933,New York
4.5,E3 Federal Solutions,501 to 1000 employees,2004.0,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,Unknown,Data scientist,164.5,Chantilly,VA,United States of America,McLean,United States of America,Médio,False,37.431573,-78.656894,Virginia
4.5,Kingfisher Systems,51 to 200 employees,2005.0,Company - Private,Federal Agencies,Government,$25 to $50 million (USD),Unknown,Data engineer,164.5,Falls Church,VA,United States of America,Falls Church,United States of America,Pequeno,False,37.431573,-78.656894,Virginia
3.4,Peraton,1001 to 5000 employees,2017.0,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),Unknown,Data scientist,164.5,Chantilly,VA,United States of America,Herndon,United States of America,Grande,False,37.431573,-78.656894,Virginia
3.1,Group O,1001 to 5000 employees,1974.0,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD),Senior,Data scientist,164.5,Chicago,IL,United States of America,Milan,United States of America,Grande,False,40.633125,-89.398528,Illinois
4.0,Autodesk,5001 to 10000 employees,1982.0,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Manager,outro,164.5,San Francisco,CA,United States of America,San Rafael,United States of America,Grande,False,36.778261,-119.417932,California
3.3,Tempus Labs,501 to 1000 employees,2015.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,outro,164.5,Chicago,IL,United States of America,Chicago,United States of America,Médio,False,40.633125,-89.398528,Illinois
4.1,CaptiveAire,1001 to 5000 employees,1976.0,Company - Private,Industrial Manufacturing,Manufacturing,$100 to $500 million (USD),Unknown,Data engineer,164.5,Raleigh,NC,United States of America,Raleigh,United States of America,Grande,False,35.759573,-79.0193,North Carolina
4.2,LSQ,51 to 200 employees,1996.0,Company - Private,Investment Banking & Asset Management,Finance,$100 to $500 million (USD),Unknown,outro,164.5,Orlando,FL,United States of America,Orlando,United States of America,Pequeno,False,27.664827,-81.515754,Florida
3.9,Temboo,1 to 50 employees,,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,Unknown,Machine learning engineer,164.5,New York,NY,United States of America,New York,United States of America,Pequeno,False,43.299428,-74.217933,New York
,Kibo,Unknown,,Company - Public,,,Unknown / Non-Applicable,Unknown,Data scientist,164.5,Philadelphia,PA,United States of America,Marbella,Spain,,False,41.203322,-77.194525,Pennsylvania
3.3,MITRE,5001 to 10000 employees,1958.0,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),Unknown,Data scientist,164.5,McLean,VA,United States of America,Bedford,United States of America,Grande,False,37.431573,-78.656894,Virginia
3.9,Mars,10000+ employees,1911.0,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),Unknown,Data scientist,148.0,United States,,,Mc Lean,United States of America,Corporação,False,,,
4.5,"Fullpower Technologies, Inc.",51 to 200 employees,2003.0,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),Unknown,Data scientist,148.0,Santa Cruz,CA,United States of America,Santa Cruz,United States of America,Pequeno,False,36.778261,-119.417932,California
4.2,AeroVironment,501 to 1000 employees,1971.0,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),Senior,Machine learning engineer,148.0,Simi Valley,CA,United States of America,Simi Valley,United States of America,Médio,False,36.778261,-119.417932,California
3.5,Maxar Technologies,5001 to 10000 employees,,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),Unknown,Data scientist,148.0,Herndon,VA,United States of America,Westminster,United States of America,Grande,False,37.431573,-78.656894,Virginia
4.0,Dynetics,1001 to 5000 employees,1974.0,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),Unknown,outro,148.0,Huntsville,AL,United States of America,Huntsville,United States of America,Grande,False,32.318231,-86.902298,Alabama
4.5,Systems & Technology Research,201 to 500 employees,2010.0,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),Unknown,outro,148.0,Woburn,MA,United States of America,Woburn,United States of America,Médio,False,42.407211,-71.382437,Massachusetts
4.5,Novetta,501 to 1000 employees,2012.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),Senior,Data analyst,148.0,Herndon,VA,United States of America,Mc Lean,United States of America,Médio,False,37.431573,-78.656894,Virginia
3.8,Applied Research Laboratories,501 to 1000 employees,,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,Unknown,outro,148.0,Austin,TX,United States of America,Austin,United States of America,Médio,False,31.968599,-99.901813,Texas
3.9,Navy Federal Credit Union,10000+ employees,1933.0,Other Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,Unknown,Data engineer,148.0,Merrifield,VA,United States of America,Vienna,United States of America,Corporação,False,37.431573,-78.656894,Virginia
2.0,Conagen,51 to 200 employees,,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Junior,outro,148.0,New Bedford,MA,United States of America,Bedford,United States of America,Pequeno,False,42.407211,-71.382437,Massachusetts
4.8,Alector,51 to 200 employees,2013.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,outro,148.0,South San Francisco,CA,United States of America,South San Francisco,United States of America,Pequeno,False,36.778261,-119.417932,California
